Open,High,Low,Close,Volume,Support,Resistance,SMA7,SMA9,SMA12,SMA21,SMA24,SMA26,SMA50,Daily Change,WMA9,WMA12,EMA7,EMA9,EMA12,EMA21,EMA26,MACD,MACD Signal,RSI,Bollinger Bands Upper,Bollinger Bands Lower,Bollinger Bands Middle,Target Close
0.00029227062,0.00029209105,0.0002959759,0.0002943172,0.00089640555,0.0002633838,0.00026829512,0.00027245295,0.0002667482,0.0002524376,0.00024011148,0.000231314,0.00022639976,0.00023147358,0.60952854,0.0002758435,0.00026660954,0.00027336017,0.0002674844,0.00026020437,0.00024655394,0.00024274038,0.46962935,0.45628196,0.60989416,0.0002484105,0.0002507348,0.00024206706,0.09130587
0.0002704608,0.00026829256,0.0002718608,0.0002703373,0.0045876647,0.0002633838,0.00026829512,0.00027370895,0.0002669929,0.00025501364,0.00024201888,0.00023428925,0.00022914934,0.00023106641,0.5515662,0.00027418358,0.0002670052,0.0002700662,0.0002656338,0.0002595253,0.00024691355,0.00024315508,0.46961412,0.45629734,0.47919744,0.00024899113,0.00025147997,0.00024273404,0.08613721
0.00024428527,0.00024232689,0.00024554983,0.00024417375,0.0032174017,0.00024999218,0.00026829512,0.00027182576,0.00026405597,0.0002557496,0.00024138314,0.0002363347,0.00023146924,0.0002297543,0.5430069,0.00026720064,0.0002629377,0.00026099093,0.00025885738,0.00025486166,0.00024480023,0.00024154029,0.4695712,0.45630005,0.37086636,0.00024928845,0.000250253,0.00024228953,0.08872117
0.00025519019,0.00025530788,0.00025870343,0.00025725365,0.0047627203,0.00024999218,0.00026829512,0.00026868662,0.00026356656,0.00025795735,0.00024159507,0.00023828699,0.00023370319,0.00022871366,0.64478016,0.00026344048,0.0002607908,0.00025748642,0.0002560838,0.00025295976,0.000244099,0.00024104447,0.46955147,0.4562978,0.42931986,0.00024928845,0.000250253,0.00024228953,0.09475115
0.00028572767,0.00028560054,0.000289399,0.00028777722,0.0038451874,0.00024999218,0.00026829512,0.00026868662,0.0002669929,0.0002596132,0.00024307861,0.00024070426,0.00023731189,0.00022826121,0.68939656,0.0002659309,0.00026305052,0.0002625634,0.00026004342,0.0002561208,0.00024630834,0.00024291687,0.46956983,0.4563001,0.5422347,0.00025099475,0.0002497965,0.0002429563,0.098196425
0.00030317553,0.00030290853,0.0003069372,0.00030521708,0.002559434,0.00024999218,0.00027911284,0.0002702559,0.0002699294,0.00026255692,0.000244562,0.00024274971,0.00024100642,0.00022871366,0.6522577,0.00027125323,0.0002677674,0.00027077377,0.00026674126,0.00026152117,0.00024994323,0.00024598223,0.46960306,0.45630938,0.5948551,0.00025610812,0.00024775043,0.00024462334,0.10078037
0.0003162613,0.00031588943,0.00032009074,0.00031829692,0.007817139,0.00024999218,0.00029209408,0.00027370843,0.00027335528,0.0002673407,0.0002467871,0.00024553883,0.00024444313,0.0002294375,0.64045084,0.00027862634,0.0002740659,0.0002802334,0.0002747471,0.0002681349,0.0002544674,0.00024981896,0.4696426,0.4563256,0.63074857,0.00026405748,0.00024495216,0.00024740194,0.099919066
0.00031626137,0.00031372602,0.0003157063,0.00031393705,0.0047234837,0.00024999218,0.00029209408,0.0002765332,0.0002755577,0.00027212457,0.00024922425,0.00024795614,0.00024667708,0.0002303876,0.5994855,0.00028443692,0.0002789522,0.00028622756,0.00028026925,0.00027304978,0.0002581735,0.00025303807,0.46966693,0.456344,0.61050004,0.00027001317,0.00024473644,0.00025040278,0.09905774
0.00030971842,0.00030723552,0.0003113217,0.00030957707,0.0051913047,0.00024999218,0.00029209408,0.00028218282,0.00027727062,0.00027470026,0.0002518734,0.00024944358,0.00024891103,0.00023133778,0.5993987,0.0002889292,0.0002824263,0.00028962252,0.00028380443,0.00027652705,0.00026113598,0.00025568542,0.46967903,0.45636144,0.58976704,0.00027353707,0.00024825317,0.0002539593,0.097335085
0.00030099443,0.00029858144,0.00030255254,0.00030085703,0.0043371543,0.0002633838,0.00029209408,0.00029034383,0.00027800474,0.00027580414,0.0002548403,0.00025065214,0.0002506295,0.00023233319,0.5890926,0.0002913219,0.00028414925,0.0002899674,0.00028486754,0.00027810657,0.00026301589,0.00025747056,0.4696765,0.4563748,0.54851955,0.00027484162,0.00025322876,0.00025707125,0.09604313
0.0002944516,0.00029209105,0.0002959759,0.0002943172,0.0018380841,0.00029463466,0.00029209408,0.00029568007,0.0002806965,0.00027580414,0.00025748945,0.00025195384,0.00025140273,0.00023296666,0.5939308,0.00029224978,0.000284686,0.0002885752,0.0002843942,0.000278421,0.000264115,0.00025862397,0.469665,0.45638293,0.51821744,0.000273998,0.00026026956,0.00026007215,0.09776576
0.0003009945,0.00030290853,0.00030474487,0.0003030371,0.0016992469,0.00030133047,0.00029209408,0.00029787712,0.000287304,0.00027654012,0.00026077428,0.00025399926,0.00025260553,0.00023337382,0.6306056,0.00029439834,0.00028657843,0.00028973224,0.00028578058,0.0002800499,0.00026592732,0.00026035757,0.46966386,0.4563892,0.55075103,0.00027213205,0.0002697659,0.00026373978,0.09776576
0.0003009945,0.00030290853,0.00030474487,0.0003030371,0.0022304503,0.00030133047,0.00029209408,0.00029756327,0.00029244332,0.00027727603,0.000264271,0.00025669544,0.00025415217,0.00023436926,0.60952854,0.0002952285,0.00028835784,0.00029060006,0.00028688973,0.00028142813,0.00026757488,0.00026196262,0.469661,0.45639357,0.55075103,0.0002736915,0.0002717402,0.00026551794,0.097335085
0.00030099443,0.00029858144,0.00030255254,0.00030085703,0.0019467393,0.00030133047,0.00028993055,0.0002950523,0.00029391155,0.00027985172,0.00026586035,0.00025929866,0.00025595655,0.00023581712,0.60435194,0.00029459374,0.00028968538,0.00029070058,0.00028733572,0.00028225363,0.0002688693,0.00026328219,0.46965435,0.45639557,0.5389783,0.00027481507,0.00027372484,0.00026707383,0.09690447
0.00029881363,0.00029641815,0.0003003605,0.00029867727,0.002363251,0.00030133047,0.00028343993,0.00029285526,0.00029317744,0.00028445158,0.00026723783,0.00026199484,0.0002582764,0.00023708395,0.60432976,0.00029322662,0.00029027864,0.00029022567,0.0002872513,0.0002826115,0.00026984277,0.00026433755,0.4696448,0.45639506,0.5267069,0.00027485867,0.00027754466,0.00026896337,0.09432052
0.00028572785,0.0002834372,0.0002872069,0.00028559737,0.0025533976,0.00029240287,0.00027911284,0.0002894028,0.0002895068,0.0002868437,0.0002684035,0.00026431918,0.0002600808,0.00023839607,0.5781939,0.00028936926,0.00028813217,0.0002865676,0.00028453628,0.0002808701,0.00026950796,0.0002643162,0.46962076,0.45638928,0.45626378,0.00027325732,0.0002822104,0.00027040832,0.095612474
0.0002900897,0.0002899276,0.0002937836,0.0002921372,0.0012616079,0.00029240287,0.00027911284,0.00028814736,0.00028705975,0.00028721162,0.00027009903,0.00026534178,0.00026231474,0.00023930099,0.6256248,0.00028756267,0.0002866353,0.00028547505,0.0002836879,0.0002804187,0.0002698135,0.00026479564,0.46960786,0.45638177,0.48870534,0.00027339958,0.00028342305,0.00027107514,0.096473806
0.00029445166,0.00029425463,0.00029816822,0.00029649722,0.0010654248,0.00029240287,0.00027911284,0.00028846122,0.00028559152,0.00028647576,0.00027094665,0.00026645744,0.00026489235,0.00024016069,0.62011474,0.00028712326,0.00028575974,0.0002857562,0.0002838918,0.00028071812,0.00027049784,0.0002655723,0.46960133,0.45637432,0.5100846,0.00027378334,0.00028392312,0.00027151968,0.09432052
0.00028572785,0.0002834372,0.0002872069,0.00028559737,0.0016087008,0.00029240287,0.00027911284,0.00028595031,0.00028387865,0.000283716,0.0002708407,0.0002674802,0.00026557967,0.0002404774,0.5832999,0.00028477958,0.00028330256,0.00028321554,0.0002818486,0.000279268,0.00027010354,0.0002654595,0.46958262,0.45636415,0.44988704,0.0002735054,0.00028331013,0.00027107514,0.09432052
0.00028354686,0.00028776418,0.0002872069,0.00028559737,0.0005734581,0.00029240287,0.00027478562,0.00028343947,0.00028289977,0.00028132432,0.0002704169,0.00026868895,0.00026618113,0.00024074885,0.60952854,0.00028277765,0.00028126902,0.00028131,0.000280214,0.00027804097,0.0002697451,0.00026535502,0.4695669,0.45635256,0.44988704,0.0002732057,0.00028272037,0.0002706306,0.09388983
0.0002835467,0.0002856006,0.0002850145,0.00028341726,0.0006609859,0.00029017084,0.00027262227,0.0002809285,0.00028069742,0.0002791165,0.0002698871,0.00026887486,0.0002670404,0.00024111079,0.60416263,0.00028053165,0.0002792637,0.00027933047,0.0002784651,0.00027666203,0.00026921593,0.00026509192,0.46955127,0.45633978,0.4373502,0.0002728665,0.00028194534,0.0002700749,0.092597865
0.00027918478,0.00027694664,0.00027843774,0.00027687734,0.0006640041,0.0002834751,0.00027045875,0.0002777899,0.00027776096,0.00027709274,0.00026903948,0.00026841008,0.0002678138,0.00024142758,0.5933583,0.00027740665,0.00027658057,0.00027619489,0.00027574215,0.0002744731,0.000268125,0.0002643492,0.4695309,0.456325,0.39995414,0.00027251843,0.000282999,0.00027040832,0.09475115
0.00028572767,0.0002899276,0.000289399,0.00028777722,0.0006609859,0.0002834751,0.00027045875,0.00027810375,0.00027629273,0.0002765408,0.0002698871,0.00026813115,0.00026815746,0.0002420158,0.6368551,0.00027706486,0.00027590274,0.00027659483,0.00027577014,0.0002743244,0.00026814968,0.0002644933,0.46952686,0.45631227,0.46760833,0.00026715448,0.00029327226,0.0002726312,0.096473806
0.00029445166,0.0002964181,0.00029816822,0.00029649722,0.0005613853,0.0002834751,0.00027262222,0.00027873146,0.00027604803,0.0002759889,0.00027243025,0.0002682241,0.0002685011,0.00024287547,0.63089335,0.00027877383,0.0002766653,0.00027909607,0.00027755758,0.00027556144,0.00026898526,0.00026529233,0.46953312,0.4563035,0.51636136,0.00026322436,0.00030156045,0.00027463186,0.09475115
0.00028790865,0.00028560054,0.000289399,0.00028777722,0.0034256575,0.0002834751,0.00027262222,0.00027747598,0.00027629267,0.000274701,0.00027391384,0.00026794517,0.00026824337,0.0002442781,0.58854526,0.00027877383,0.0002761569,0.0002787707,0.00027722243,0.00027524531,0.00026893176,0.0002653666,0.4695277,0.45629528,0.4622422,0.00026322436,0.00030156045,0.00027463186,0.09776576
0.0003009945,0.00030290853,0.00030474487,0.0003030371,0.0017897929,0.0002834751,0.00027911284,0.00027998682,0.0002775162,0.00027488498,0.00027465553,0.0002693397,0.00026858703,0.0002464046,0.64691645,0.0002818011,0.0002782187,0.00028237887,0.00028004323,0.00027736273,0.00027030605,0.0002665999,0.46954027,0.4562915,0.54301715,0.00026295817,0.00030161714,0.00027452075,0.1033651
0.0003293511,0.00032887433,0.0003332483,0.00033138078,0.0043401723,0.0002834751,0.00030507921,0.00028657855,0.000281432,0.000277645,0.0002759272,0.00027305866,0.00027004775,0.00024943613,0.6768316,0.0002902978,0.0002846588,0.00029224018,0.00028803706,0.00028358414,0.00027419833,0.00026990488,0.46958166,0.4562977,0.65630263,0.00026679807,0.00029888388,0.00027518775,0.10810234
0.0003533418,0.00035483623,0.0003573632,0.00035536048,0.004234535,0.0002834751,0.00033104175,0.00029693666,0.00028926303,0.00028353272,0.0002777286,0.00027724245,0.0002733986,0.00025264855,0.66338474,0.00030284707,0.0002944034,0.00030568964,0.00029928604,0.0002925961,0.00027997277,0.00027479485,0.46964023,0.45631573,0.7262543,0.00027893495,0.0002902521,0.00027729952,0.10767174
0.0003533421,0.00035050948,0.0003551712,0.00035318083,0.011499343,0.00029463466,0.00033104175,0.00030792254,0.0002968494,0.0002886845,0.000279636,0.00028003164,0.00027769466,0.0002559062,0.6048477,0.0003133944,0.00030290533,0.0003152265,0.00030784402,0.0002998809,0.00028501902,0.00027915617,0.46968192,0.45633945,0.71250665,0.00028806843,0.0002850531,0.0002795224,0.113700934
0.0003816947,0.00038079824,0.00038586283,0.00038370045,0.02014347,0.00029463466,0.0003570044,0.00032173318,0.00030810636,0.00029604405,0.00028323877,0.00028337858,0.00028267805,0.00025948056,0.675331,0.00032858015,0.0003153612,0.00033008354,0.00032086798,0.0003108148,0.00029245237,0.00028552327,0.46974695,0.45637295,0.7853881,0.00030518847,0.0002754238,0.0002837458,0.113700934
0.0003816947,0.00038079824,0.00038586283,0.00038370045,0.009969116,0.00029463466,0.0003570044,0.00033428834,0.00032009743,0.0003043235,0.00028726528,0.00028616778,0.00028645847,0.0002626477,0.60952854,0.00034151983,0.00032668735,0.0003412264,0.00033128727,0.00032006655,0.00029920987,0.0002914186,0.469795,0.45641044,0.7853881,0.00031876523,0.00027025834,0.00028830246,0.11413163
0.00038387586,0.00038296584,0.00038805528,0.00038588062,0.008001249,0.00031025812,0.000359172,0.0003484129,0.00033110974,0.00031278696,0.0002917156,0.00028923585,0.00028963748,0.00026531715,0.6139799,0.00035250635,0.00033708138,0.00035013387,0.000340064,0.00032823565,0.00030555637,0.0002970435,0.46983165,0.45644864,0.79024994,0.0003305403,0.00026633346,0.00029252583,0.11413163
